,id,category,original_text,simple_text,source,collector,preprocessing_text
200,201,목욕 및 샤워,방사선 치료를 받을 경우 치료 받는 동안에는 샤워나 목욕을 삼가십시오.,방사선 치료를 받는 동안에는 씻거나 목욕하지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,방사선 치료 받 경우 치료 받 동안 샤워 나 목욕 삼가 시
201,202,상처 관리,"수술상처의실밥 제거 후상처에 문제(상처 벌어짐, 염증 증상)가 없으면 더 이상의 상처 치료는 하지 않습니다.",실밥을 빼고 상처가 벌어지지 않고 덧나지 않으면 더 이상 치료하지 않아도 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,수술 상처 실밥 제거 후 상처 문제 상처 벌어지 염증 증상 가 으면 이상 상처 치료
202,203,상처 관리,복대는 수술상처를 지지하여 복부의 편안함을 위한 것으로 퇴원 후 4주정도 착용하고 누워있을 때는 풀어 놓으셔도 됩니다.,배를 감싸는 천은 배가 편하게 도와주는 거예요. 4주 동안은 하고 있다가 누울 때는 풀어놔도 괜찮아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,복 대 수술 상처 지지 복부 편안 ᆷ 퇴원 후 주정 착용 눕 풀 놓 으시 어도
203,204,통증 관리,통증 조절을 위해 처방된 약을복약 지시에 따라 복용하십시오.,아픈 걸 덜기 위해 받은 약은 알려준 대로 먹어야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,통증 조절 처방 약 복약 지시 복용 시
204,205,일상생활,"할 수 있는 만큼의청소, 세탁, 요리 등 가벼운 가사 활동은가능합니다.","힘들지 않은 청소, 빨래, 밥 하기 같은 집안일은 해도 돼요.",https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,있 만큼 청소 세탁 요리 가볍 가사 활동 가능
205,206,일상생활,수술 후 회복 상태에 따라 차이가 있을 수 있으며 퇴원 6주후에는사회 활동이가능합니다.,사람마다 몸이 낫는 속도가 다르지만 보통 6주가 지나면 밖에서 활동할 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,수술 후 회복 상태 차이 있 으며 퇴원 주 후 사회 활동 가능
206,207,일상생활,항암치료나 방사선치료 중에는 환자 상태에 따라 사회 활동 가능 시기가 달라질 수 있습니다.,약을 먹거나 치료받는 중이면 밖에서 활동할 수 있는지는 몸 상태를 보고 결정해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,항암 치료 나 방사선 치료 환자 상태 사회 활동 가능 시기 달라지 있
207,208,일상생활,자가 운전은 퇴원 후 4주 후에 가능합니다.,차를 직접 모는 건 4주 지나고 나서부터 할 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,자가 운전 퇴원 후 주 후 가능
208,209,일상생활,여행은 제한이 없으나 환자 상태를 고려하여 무리하지 않도록 합니다.,여행이나 비행기 타는 건 가능하지만 무리하지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,여행 제한 으나 환자 상태 고려 무리 도록
209,210,일상생활,비행기 탑승에는 문제가 없습니다.,비행기 타는 건 문제 없어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,비행기 탑승 문제
210,211,병원 방문,"수술부위에 문제(상처 벌어짐, 진물, 염증)가 발생한 경우.",상처가 벌어지거나 진물이 나오거나 덧나면 병원에 가야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,수술 부위 문제 상처 벌어지 ᆷ 진물 염증 가 발생 경우
211,212,병원 방문,선홍색 질 출혈이 있거나 악취 나는 질 분비물이 있는 경우.,밑에서 피가 나거나 냄새나는 분비물이 나오면 병원에 가야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,선홍색 질 출혈 거나 악취 나 질 분비물 경우
212,213,병원 방문,배뇨 곤란이 있거나 잔뇨감이 있는 경우.,오줌 누기 힘들거나 오줌이 남아있는 느낌이 있으면,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,배뇨 곤란 거나 잔뇨 감 경우
213,214,주의사항,질 내의 상처 회복을 위해 퇴원 후 6~8주 동안 성생활을 삼가십시오.,다 낫기 전까지는 두 달 동안 부부관계는 하지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,질 내 상처 회복 퇴원 후 주 동안 성생활 삼가 시
214,215,주의사항,항암제 치료 중에도 성생활은 가능합니다.,약을 먹는 중이어도 부부관계는 할 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,항암제 치료 성생활 가능
215,216,주의사항,자가 배뇨를 못하는 경우 신장 손상을 예방하기 위해 자가 도뇨가 필요합니다.,혼자 오줌을 못 누면 신장이 다치지 않게 오줌을 빼는 걸 해야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,자가 배뇨 못 경우 신장 손상 예방 자가 도뇨 필요
216,217,주의사항,수술 시 난소를 함께 절제한 경우 폐경 증상이 나타날 수 있습니다.,난소를 같이 제거하면 폐경 증상이 생길 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,수술 시 난소 함께 절제 경우 폐경 증상 나타나 있
217,218,주의사항,폐경 증상과 관련된 호르몬 치료는 추후 외래에서 담당 의사와 의논하십시오.,폐경과 관련된 치료는 나중에 병원에서 의사랑 얘기하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3595,김하영,폐경 증상 관련 호르몬 치료 추후 외래 담당 의사 의논 시
218,219,식사,골고루 충분한 양의 균형 잡힌 식사가 가장 기본입니다.,여러 가지 반찬을 충분히 골고루 먹는 게 제일 좋아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,골고루 충분 양 균형 잡히 식사 가장 기본
219,220,일상생활,흡연은 말초로 가는 혈액순환을 방해하여 수술 후 상처를 잘 낫지 않게 하므로 금연하고 술은 가능한 한 절제합니다.,담배는 피지 말고 술도 너무 많이 마시지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,흡연 말초 가 혈액 순환 방해 수술 후 상처 잘 낫 므로 금연 술 가능 한 절제
220,221,주의사항,배변 시 과도하게 힘을 주면 수술 부위에 문제가 생길 수 있으므로 변비가 생기지 않도록 주의합니다.,똥 쌀 때 너무 힘주면 상처가 생길 수 있어서 변비가 생기지 않게 조심하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,배변 시 과도 힘 주 수술 부위 문제 생기 있 으므로 변비 생기 도록 주의
221,222,주의사항,만약 설사를 하게 될 경우 퇴원 후 복용약 중 대변 완화제가 있다면 완화제를 빼고 복용합니다.,설사를 하면 먹는 약 중에서 대변 완화제는 빼고 먹으세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,만약 설사 경우 퇴원 후 복용 약 대변 완화 제 다면 완화 제 빼 복용
222,223,목욕 및 샤워,실밥은 보통 수술 1주일 후에 제거합니다.,실밥은 보통 수술하고 일주일 뒤에 빼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,실밥 보통 수술 주일 후 제거
223,224,목욕 및 샤워,상황에 따라서는 실밥제거 시기가 늦춰지기도 합니다.,어떤 때는 실밥 빼는 시간이 좀 더 걸릴 수도 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,상황 실밥 제거 시기 늦춰지
224,225,목욕 및 샤워,실밥제거 후 상처에 특별한 문제가 없다면 더 이상의 치료받지 않아도 됩니다.,실밥을 빼고 상처에 문제가 없으면 더 이상 치료 안 해도 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,실밥 제거 후 상처 특별 문제 다면 이상 치료 받 어도
225,226,목욕 및 샤워,"샤워는 실밥 제거 다음날부터 가능하고, 통목욕은 상처가 완전히 아문 이후부터 가능합니다.","실밥 뺀 다음 날부터 씻어도 되고, 물에 푹 들어가는 목욕은 상처가 다 나은 다음에 해야 해요.",https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,샤워 실밥 제거 다음날 가능 통 목욕 상처 완전히 아물 이후 가능
226,227,통증 관리,상처부위에 당기는 듯한 통증이 있는 것은 정상이며 수술 후 점차.,상처가 당기듯이 아픈 건 괜찮아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,상처 부위 당기 듯 통증 정상 수술 후 점차
227,228,통증 관리,"복부로 뒤틀리는 듯한 통증이나, 진통제를 복용하여도 더 심해지는 통증은 이상 증세일 수 있으므로 병원으로 문의 하십시오.",배가 꼬이듯이 아프고 약을 먹어도 더 아프면 병원에 가세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,복부 뒤틀리 듯 통증 이나 진통제 복용 어도 심하 통증 이상 증세 있 으므로 병원 문의 시
228,229,주의사항,수술부위를 지지해주고 상처를 보호하는 역할을 합니다.,수술한 곳을 지지하고 상처를 보호해줘요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,수술 부위 지지 상처 보호 역할
229,230,주의사항,복대를 하면 수술부위가 편안하고 걷기에 도움이 되므로 1개월 간 활동 시에 착용합니다.,복대를 하면 배가 편하고 걷기 쉬우니까 한 달 동안 하고 다니세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,복 대 수술 부위 편안 걷기 도움 므로 개월 간 활동 시 착용
230,231,운동,"퇴원 후 청소, 세탁, 요리 등 일상 가사활동은 가능합니다.",집에 돌아간 뒤에는 청소나 밥 하기 같은 집안일은 할 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,퇴원 후 청소 세탁 요리 일상 가사 활동 가능
231,232,운동,복압을 증가시키므로 4kg 정도 이상의 물건은 들지 않도록 합니다.,무거운 물건은 들지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,복 압 증가 시키 므로 정도 이상 물건 들 도록
232,233,운동,수술한 부위를 압박하는 자세를 장시간 유지하는 것도 피해야 합니다.,수술 부위를 오랫동안 누르는 동작을 피해주세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,수술 부위 압박 자세 장시간 유지 피하
233,234,운동,"퇴원 후 맨손체조, 가벼운 산책, 1주일에 2~3회 30분 정도의 걷기 운동은 가능합니다.","일주일에 2-3번, 30분 동안 체조, 산책같은 운동은 괜찮아요.",https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,퇴원 후 맨 손 체조 가볍 산책 주일 회 분 정도 걷 운동 가능
234,235,운동,수술 후 1개월 내에는 과격한 운동이나 무리한 활동 및 다리를 많이 사용하는 운동은 피해야 합니다.,수술하고 한 달 동안은 힘든 운동이나 다리 많이 쓰는 운동은 하지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,수술 후 개월 내 과격 운동 이나 무리 활동 및 다리 많이 사용 운동 피하
235,236,운동,"수술 1개월 후부터 사무실 업무, 장시간 운전과 여행 및 비행기 탑승은 가능하나,육체노동은 3개월 후부터 가능합니다.",수술하고 한 달이 지나면 사무실에서 일하거나 차 오래 몰고 여행 가는 건 할 수 있어요. 몸으로 하는 일은 3달 뒤에 하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,수술 개월 후 사무실 업무 장시간 운전 여행 및 비행기 탑승 가능 나 육체노동 개월 후 가능
236,237,배변 및 배뇨,"방광/요도 문합부위가 완전히 아물 때까지 문합부위로 소변이 흘러내리는 것을 방지하고 상처를 보호하는 역할을 하므로, 환자에 따라서는 소변줄을 가지고 퇴원하기도 합니다.",오줌 나오는 길이 다 낫기 전에는 오줌이 새지 않게 오줌줄을 달고 있을 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,방광 요도 문 합 부위 완전히 아물 문 합 부위 소변 흘러내리 방지 상처 보호 역할 므로 환자 소변 줄 가지 퇴원
237,238,배변 및 배뇨,소변주머니는 항상 아랫배보다 낮은 곳에 두고 소변줄이 꼬이거나 꺾이지 않도록 합니다.,오줌 주머니는 배보다 아래에 놓고 줄이 꺾이지 않게 하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,소변 주머니 항상 아랫배 보다 낮 곳 두 소변 줄 꼬이 거나 꺾이 도록
238,239,배변 및 배뇨,소변줄로 인해 불편감을 느낄 수 있으나 다리에 고정을 하여 불편감을 덜 수 있으며 일상생활도 가능합니다.,"줄이 불편해도 다리에 붙이면 덜 불편하고, 보통 일상생활은 할 수 있어요.",https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,소변 줄 인하 불편 감 느끼 있 으나 다리 고정 불편 감 덜 있 으며 일상생활 가능
239,240,배변 및 배뇨,소변을 희석시키기 위해 가급적 하루 1-2L 이상의 물을 마시도록 합니다.,오줌이 잘 나가게 하루에 물을 1-2리터 정도 마시는 게 좋아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,소변 희석 시키 가급적 하루 이상 물 마시 도록
240,241,배변 및 배뇨,회음 부위는 따뜻한 물로 씻고 잘 말려야 합니다.,회음 부위는 따뜻한 물로 씻고 잘 말려야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,회음 부위 따뜻 물 씻 잘 말리
241,242,배변 및 배뇨,소변줄을 통해 소변이 배출 되지 않거나 소변줄 주위로 소변 누출이 심한 경우 응급실을 방문하십시오.,오줌이 안 나오거나 옆으로 새면 응급실에 가세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,소변 줄 소변 배출 거나 소변 줄 주위 소변 누출 심하 경우 응급실 방문 시
242,243,배변 및 배뇨,전립선 절제 후에는 일시적으로 괄약근 기능이 저하되기 때문에 소변줄을 제거한 후 요실금이 발생할 수 있습니다.,수술하고 나면 오줌을 조절하는 힘이 약해져서 오줌이 샐 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,전립선 절제 후 일시 괄약근 기능 저하 소변 줄 제거 후 요실금 발생 있
243,244,배변 및 배뇨,괄약근 기능이 회복되는 과정에서도 무거운 짐을 들거나 기침을 하거나 크게 웃을 때 요실금 발생합니다.,짐을 들거나 기침하거나 웃을 때 오줌이 나올 수도 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3597,김하영,괄약근 기능 회복 과정 무겁 짐 들 거나 기침 거나 크 웃 요실금 발생
